type,name,edge
pp_Camera,"Статика 008080-07 пр. Республики, 45 (Кинотеатр ""Комсомольский"")",Temirtau
pp_Camera,"Статика 008080-08 пр. Республики, 45 (Кинотеатр ""Комсомольский"")",Temirtau
pp_Camera,"Статика 008081-01 пр. Момышулы, 18",Temirtau
pp_Camera,"Статика 008081-02 пр. Момышулы, 18",Temirtau
pp_Camera,"Статика 008081-03 пр. Момышулы, 18",Temirtau
pp_Camera,"Статика 008081-04 пр. Момышулы, 18",Temirtau
pp_Camera,"Статика 008081-05 пр. Момышулы, 18",Temirtau
pp_Camera,"Статика 008081-06 пр. Момышулы, 18",Temirtau
pp_Camera,"Статика 008082-01 пр. Металлургов, 25/3 (Стадион ""Строитель"")",Temirtau
pp_Camera,"Статика 008082-02 пр. Металлургов, 25/3 (Стадион ""Строитель"")",Temirtau
pp_Camera,"Статика 008082-03 пр. Металлургов, 25/3 (Стадион ""Строитель"")",Temirtau
pp_Camera,"Статика 008082-04 пр. Металлургов, 25/3 (Стадион ""Строитель"")",Temirtau
pp_Camera,"Статика 008082-05 пр. Металлургов, 25/3 (Стадион ""Строитель"")",Temirtau
pp_Camera,"Статика 008082-06 пр. Металлургов, 25/3 (Стадион ""Строитель"")",Temirtau
pp_Camera,Статика 008087-01 пр. Республики (Площадь Гагарина),Temirtau
pp_Camera,Статика 008087-02 пр. Республики (Площадь Гагарина),Temirtau
pp_Camera,"Статика 008088-01 пр. Республики, 34а (Стадион ""Металлург"")",Temirtau
pp_Camera,"Статика 008088-02 пр. Республики, 34а (Стадион ""Металлург"")",Temirtau
pp_Camera,"Статика 008088-03 пр. Республики, 34а (Стадион ""Металлург"")",Temirtau
pp_Camera,"Статика 008089-01 пр. Республики, 34а (Стадион ""Металлург"")",Temirtau
pp_Camera,"Статика 008089-02 пр. Республики, 34а (Стадион ""Металлург"")",Temirtau
pp_Camera,"Статика 008089-03 пр. Республики, 34а (Стадион ""Металлург"")",Temirtau
pp_Camera,Статика 008091-05 пр. Республики - пр. Металлургов перекресток,Temirtau
pp_Camera,"Статика 008092-01 пр. Республики, 40 (Концертная площадка)",Temirtau
pp_Camera,"Статика 008092-02 пр. Республики, 40 (Концертная площадка)",Temirtau
pp_Camera,"Статика 008092-03 пр. Республики, 40 (Концертная площадка)",Temirtau
pp_Camera,Статика 008099-02 пр. Мира - пр. Металлургов перекресток,Temirtau
pp_Camera,Статика 008099-03 пр. Мира - пр. Металлургов перекресток,Temirtau
pp_Camera,"Статика 008101-02 пр. Республики, 1/3 (Площадь перед ""АрселорМиттал Темиртау"")",Temirtau
pp_Camera,"Статика 008101-03 пр. Республики, 1/3 (Площадь перед ""АрселорМиттал Темиртау"")",Temirtau
pp_Camera,"Статика 008101-05 пр. Республики, 1/3 (Площадь перед ""АрселорМиттал Темиртау"")",Temirtau
pp_Camera,"Статика 008101-06 пр. Республики, 1/3 (Площадь перед ""АрселорМиттал Темиртау"")",Temirtau
pp_Camera,Статика 008102-05 пр. Республики - пр. Металлургов перекресток,Temirtau
pp_Camera,Статика 008102-06 пр. Республики (Аллея возле пр. Республики - пр. Металлургов перекресток),Temirtau
pp_Camera,Статика 008102-07 пр. Республики (Аллея возле пр. Республики - пр. Металлургов перекресток),Temirtau
pp_Camera,Статика 008105-02 пр. Республики - ул. Караганда перекресток,Temirtau
pp_Camera,Статика 008105-03 пр. Республики - ул. Караганда перекресток,Temirtau
pp_Camera,Статика 008107-06 пр. Республики - ул. Сарыарка перекресток,Temirtau
pp_Camera,"Статика 008110-01 пр. Металлургов, 26",Temirtau
pp_Camera,"Статика 008110-02 пр. Металлургов, 26",Temirtau
pp_Camera,"Статика 008111-03 кв. 4а, 4а",Temirtau
pp_Camera,"Статика 008111-04 кв. 4а, 4а",Temirtau
pp_Camera,Статика 008112-04 пр. Металлургов (Возле Никольского собора),Temirtau
pp_Camera,"Статика 008113-05 мкр. 6, 40б (Чайхана ""Тапчан"")",Temirtau
pp_Camera,"Статика 008113-06 мкр. 6, 40б (Чайхана ""Тапчан"")",Temirtau
pp_Camera,"Статика 008116-03 пр. Республики (Остановка Парк отдыха ""Восток"")",Temirtau
pp_Camera,Статика 008117-03 пр. Республики (Площадь Гагарина),Temirtau
pp_Camera,Статика 008117-04 пр. Республики (Площадь Гагарина),Temirtau
pp_Camera,Статика 008117-05 пр. Республики (Площадь Гагарина),Temirtau
pp_Camera,Статика 008117-06 пр. Республики (Площадь Гагарина),Temirtau
pp_Camera,Статика 008117-08 пр. Республики - бул. Независимости перекресток,Temirtau
pp_Camera,Статика 008117-09 пр. Республики - бул. Независимости перекресток,Temirtau
pp_Camera,"Статика 008118-03 пр. Металлургов, 22а (ТД ""Алем"")",Temirtau
pp_Camera,"Статика 008118-04 пр. Металлургов, 22а (ТД ""Алем"")",Temirtau
pp_Camera,"Статика 008118-06 пр. Металлургов, 22а (ТД ""Алем"")",Temirtau
pp_Camera,"Статика 008118-07 пр. Металлургов, 22а (ТД ""Алем"")",Temirtau
pp_Camera,"Статика 008128-01 кв. 117, 3а",Temirtau
pp_Camera,"Статика 008128-02 кв. 117, 3а",Temirtau
pp_Camera,"Статика 008129-01 кв. 4а, 1а",Temirtau
pp_Camera,"Статика 008129-02 кв. 4а, 1а",Temirtau
pp_Camera,"Статика 008131-01 мкр. 6, 70",Temirtau
pp_Camera,"Статика 008131-02 мкр. 6, 70",Temirtau
pp_Camera,"Статика 008132-01 мкр. 6, 33",Temirtau
pp_Camera,"Статика 008132-02 мкр. 6, 33",Temirtau
pp_Camera,"Статика 008133-01 мкр. 6, 61",Temirtau
pp_Camera,"Статика 008133-02 мкр. 6, 61",Temirtau
pp_Camera,"Статика 008134-01 мкр. 7, 16",Temirtau
pp_Camera,"Статика 008134-02 мкр. 7, 16",Temirtau
pp_Camera,"Статика 008135-01 мкр. 7, 23",Temirtau
pp_Camera,"Статика 008135-02 мкр. 7, 23",Temirtau
pp_Camera,"Статика 008136-01 кв. 70, 3",Temirtau
pp_Camera,"Статика 008136-02 кв. 70, 3",Temirtau
pp_Camera,"Статика 008137-01 мкр. 9, 1",Temirtau
pp_Camera,"Статика 008137-02 мкр. 9, 1",Temirtau
pp_Camera,"Статика 008138-01 мкр. 9, 3б",Temirtau
pp_Camera,"Статика 008138-02 мкр. 9, 3б",Temirtau
pp_Camera,"Статика 008139-01 мкр. 9, 3к",Temirtau
pp_Camera,"Статика 008139-02 мкр. 9, 3к",Temirtau
pp_Camera,"Статика 008140-01 мкр. Горка Дружбы, 37",Temirtau
pp_Camera,"Статика 008140-02 мкр. Горка Дружбы, 37",Temirtau
pp_Camera,"Статика 008141-01 мкр. Горка Дружбы, 38",Temirtau
pp_Camera,"Статика 008141-02 мкр. Горка Дружбы, 38",Temirtau
pp_Camera,"Статика 008142-01 пр. Момышулы, 22/2",Temirtau
pp_Camera,"Статика 008142-02 пр. Момышулы, 22/2",Temirtau
pp_Camera,"Статика 008143-01 пр. Момышулы, 25/1",Temirtau
pp_Camera,"Статика 008143-02 пр. Момышулы, 25/1",Temirtau
pp_Camera,"Статика 008144-01 пр. Момышулы, 29/1",Temirtau
pp_Camera,"Статика 008144-02 пр. Момышулы, 29/1",Temirtau
pp_Camera,"Статика 008145-01 пр. Металлургов, 13",Temirtau
pp_Camera,"Статика 008145-02 пр. Металлургов, 13",Temirtau
pp_Camera,"Статика 008146-01 пр. Металлургов, 13/1",Temirtau
pp_Camera,"Статика 008146-02 пр. Металлургов, 13/1",Temirtau
pp_Camera,"Статика 008147-01 пр. Металлургов, 17",Temirtau
pp_Camera,"Статика 008147-02 пр. Металлургов, 17",Temirtau
pp_Camera,"Статика 008148-01 пр. Металлургов, 20",Temirtau
pp_Camera,"Статика 008148-02 пр. Металлургов, 20",Temirtau
pp_Camera,"Статика 008149-01 пр. Металлургов, 23/2",Temirtau
pp_Camera,"Статика 008149-02 пр. Металлургов, 23/2",Temirtau
pp_Camera,"Статика 008150-01 пр. Металлургов, 3",Temirtau
pp_Camera,"Статика 008150-02 пр. Металлургов, 3",Temirtau
pp_Camera,"Статика 008151-01 пр. Металлургов, 34/1",Temirtau
pp_Camera,"Статика 008151-02 пр. Металлургов, 34/1",Temirtau
pp_Camera,"Статика 008152-01 пр. Мира, 100",Temirtau
pp_Camera,"Статика 008152-02 пр. Мира, 100",Temirtau
pp_Camera,Статика 008152-03 пр. Мира 98,Temirtau
pp_Camera,Статика 008152-04 пр. Мира 98,Temirtau
pp_Camera,"Статика 008152-05 пр. Мира (Остановка ""4-6 микрорайон"")",Temirtau
pp_Camera,"Статика 008152-06 мкр. 6, 24/2 (Центральный рынок)",Temirtau
pp_Camera,"Статика 008152-07 мкр. 6, 24/2 (Центральный рынок)",Temirtau
pp_Camera,"Статика 008152-08 мкр. 6, 24/2 (Центральный рынок)",Temirtau
pp_Camera,"Статика 008152-09 мкр. 6, 24/2 (Центральный рынок)",Temirtau
pp_Camera,"Статика 008152-10 мкр. 6, 24/2 (Центральный рынок)",Temirtau
pp_Camera,"Статика 008153-01 пр. Мира, 92",Temirtau
pp_Camera,"Статика 008153-02 пр. Мира, 92",Temirtau
pp_Camera,"Статика 008154-01 пр. Мира, 96",Temirtau
pp_Camera,"Статика 008154-02 пр. Мира, 96",Temirtau
pp_Camera,"Статика 008156-01 пр. Республики, 16/1",Temirtau
pp_Camera,"Статика 008156-02 пр. Республики, 16/1",Temirtau
pp_Camera,"Статика 008156-03 пр. Республики, 16/2",Temirtau
pp_Camera,"Статика 008156-04 пр. Республики, 16/2",Temirtau
pp_Camera,"Статика 008158-01 пр. Республики, 47",Temirtau
pp_Camera,"Статика 008158-02 пр. Республики, 47",Temirtau
pp_Camera,"Статика 008159-01 пр. Республики, 55",Temirtau
pp_Camera,"Статика 008159-02 пр. Республики, 55",Temirtau
pp_Camera,"Статика 008160-01 пр. Республики, 59",Temirtau
pp_Camera,"Статика 008160-02 пр. Республики, 59",Temirtau
pp_Camera,"Статика 008161-01 ул. Абая, 43/2",Temirtau
pp_Camera,"Статика 008161-02 ул. Абая, 43/2",Temirtau
pp_Camera,"Статика 008162-01 ул. Абая, 52",Temirtau
pp_Camera,"Статика 008162-02 ул. Абая, 52",Temirtau
pp_Camera,"Статика 008163-01 ул. Абая, 54",Temirtau
pp_Camera,"Статика 008163-02 ул. Абая, 54",Temirtau
pp_Camera,"Статика 008164-01 ул. Абая, 58",Temirtau
pp_Camera,"Статика 008164-02 ул. Абая, 58",Temirtau
pp_Camera,"Статика 008165-01 ул. Абая, 60",Temirtau
pp_Camera,"Статика 008165-02 ул. Абая, 60",Temirtau
pp_Camera,"Статика 008166-01 ул. Абая, 64",Temirtau
pp_Camera,"Статика 008166-02 ул. Абая, 64",Temirtau
pp_Camera,"Статика 008167-01 ул. Абая, 80/3",Temirtau
pp_Camera,"Статика 008167-02 ул. Абая, 80/3",Temirtau
pp_Camera,"Статика 008168-01 ул. Абая, 82",Temirtau
pp_Camera,"Статика 008168-02 ул. Абая, 82",Temirtau
pp_Camera,"Статика 008168-03 ул. Абая, 82 (кафе «Шайда»)",Temirtau
pp_Camera,"Статика 008168-04 ул. Абая, 82 (кафе «Шайда»)",Temirtau
pp_Camera,"Статика 008169-01 ул. Абая, 86/2",Temirtau
pp_Camera,"Статика 008169-02 ул. Абая, 86/2",Temirtau
pp_Camera,"Статика 008170-01 ул. Сейфуллина, 20",Temirtau
pp_Camera,"Статика 008170-02 ул. Сейфуллина, 20",Temirtau
pp_Camera,"Статика 008171-01 ул. Сейфуллина, 22/2",Temirtau
pp_Camera,"Статика 008171-02 ул. Сейфуллина, 22/2",Temirtau
pp_Camera,"Статика 008174-01 ул. Валиханова, 15/7",Temirtau
pp_Camera,"Статика 008174-02 ул. Валиханова, 15/7",Temirtau
pp_Camera,"Статика 008174-03 ул. Валиханова, 15/2",Temirtau
pp_Camera,"Статика 008174-04 ул. Валиханова, 15/2",Temirtau
pp_Camera,"Статика 008174-05 ул. Валиханова, 15/10",Temirtau
pp_Camera,"Статика 008174-06 ул. Валиханова, 15/10",Temirtau
pp_Camera,"Статика 008175-01 ул. Валиханова, 22",Temirtau
pp_Camera,"Статика 008175-02 ул. Валиханова, 22",Temirtau
pp_Camera,"Статика 008176-03 мкр. 7, 58",Temirtau
pp_Camera,"Статика 008176-04 мкр. 7, 58",Temirtau
pp_Camera,"Статика 008178-02 пр. Момышулы, 54а",Temirtau
pp_Camera,"Статика 008179-02 мкр. 6, 5",Temirtau
pp_Camera,"Статика 008182-03 пр. Металлургов, 30",Temirtau
pp_Camera,"Статика 008182-04 пр. Металлургов, 30",Temirtau
pp_Camera,"Статика 008183-02 пр. Республики, 6 (4а квартал)",Temirtau
pp_Camera,"Статика 008184-02 ул. Абая, 49",Temirtau
pp_Camera,"Статика 008185-02 пр. Республики, 28",Temirtau
pp_Camera,"Статика 008186-02 пр. Республики, 35",Temirtau
pp_Camera,"Статика 008187-02 ул. Амангельды, 49А (СШ №10)",Temirtau
pp_Camera,"Статика 008188-02 пр. Металлургов, 12",Temirtau
pp_Camera,"Статика 008189-02 ул. Амангельды, 130",Temirtau
pp_Camera,"Статика 008190-02 ул. Абая, 35",Temirtau
pp_Camera,"Статика 008191-02 пр. Металлургов, 13",Temirtau
pp_Camera,"Статика 008192-02 пр. Мира, 116а",Temirtau
pp_Camera,"Статика 008194-01 кв. 68, 3 (за домом, пересечение внутридомовых проездов)",Temirtau
pp_Camera,"Статика 008194-02 кв. 68, 3 (за домом, пересечение внутридомовых проездов)",Temirtau
pp_Camera,"Статика 008194-03 кв. 68, 3 (за домом, пересечение внутридомовых проездов)",Temirtau
pp_Camera,"Статика 008195-01 кв. 68, 7 (обхват двора)",Temirtau
pp_Camera,"Статика 008195-02 кв. 68, 7 (обхват двора)",Temirtau
pp_Camera,"Статика 008195-03 кв. 68, 7 (обхват двора)",Temirtau
pp_Camera,"Статика 008196-01 мкр. 6, 25 (обхват двора)",Temirtau
pp_Camera,"Статика 008196-02 мкр. 6, 25 (обхват двора)",Temirtau
pp_Camera,"Статика 008196-03 мкр. 6, 25 (обхват двора)",Temirtau
pp_Camera,"Статика 008197-01 мкр. 6, 4 (обхват двора)",Temirtau
pp_Camera,"Статика 008197-02 мкр. 6, 4 (обхват двора)",Temirtau
pp_Camera,"Статика 008197-03 мкр. 6, 4 (обхват двора)",Temirtau
pp_Camera,"Статика 008198-01 мкр. 7, 62 (за домом, купол)",Temirtau
pp_Camera,"Статика 008198-02 мкр. 7, 62 (за домом, купол)",Temirtau
pp_Camera,"Статика 008198-03 мкр. 7, 62 (за домом, купол)",Temirtau
pp_Camera,"Статика 008200-01 пр. Металлургов, 25/2 (двор, с торца домов 23/1, 23/2)",Temirtau
pp_Camera,"Статика 008200-02 пр. Металлургов, 25/2 (двор, с торца домов 23/1, 23/2)",Temirtau
pp_Camera,"Статика 008200-03 пр. Металлургов, 25/2 (двор, с торца домов 23/1, 23/2)",Temirtau
pp_Camera,"Статика 008202-01 пр. Металлургов, 9 (выезд со двора на пр. Металлургов)",Temirtau
pp_Camera,"Статика 008202-02 пр. Металлургов, 9 (выезд со двора на пр. Металлургов)",Temirtau
pp_Camera,"Статика 008203-01 пр. Металлургов, 9-11 (обхват дворов)",Temirtau
pp_Camera,"Статика 008203-02 пр. Металлургов, 9-11 (обхват дворов)",Temirtau
pp_Camera,"Статика 008203-03 пр. Металлургов, 9-11 (обхват дворов)",Temirtau
pp_Camera,"Статика 008204-01 пр. Мира, 118, 118/1-118/2 (обхват дворов)",Temirtau
pp_Camera,"Статика 008204-02 пр. Мира, 118, 118/1-118/2 (обхват дворов)",Temirtau
pp_Camera,"Статика 008204-03 пр. Мира, 118, 118/1-118/2 (обхват дворов)",Temirtau
pp_Camera,"Статика 008205-01 пр. Мира, 118/3-118/4 (обхват дворов)",Temirtau
pp_Camera,"Статика 008205-02 пр. Мира, 118/3-118/4 (обхват дворов)",Temirtau
pp_Camera,"Статика 008205-03 пр. Мира, 118/3-118/4 (обхват дворов)",Temirtau
pp_Camera,"Статика 008209-01 пр. Независимости, 5 (обхват двора)",Temirtau
pp_Camera,"Статика 008209-02 пр. Независимости, 5 (обхват двора)",Temirtau
pp_Camera,"Статика 008209-03 пр. Независимости, 5 (обхват двора)",Temirtau
pp_Camera,"Статика 008211-01 пр. Республики, 187 (обхват двора)",Temirtau
pp_Camera,"Статика 008211-02 пр. Республики, 187 (обхват двора)",Temirtau
pp_Camera,"Статика 008211-03 пр. Республики, 187 (обхват двора)",Temirtau
pp_Camera,"Статика 008212-01 пр. Республики, 69 (Жар-пицца)",Temirtau
pp_Camera,"Статика 008212-02 пр. Республики, 69 (Жар-пицца)",Temirtau
pp_Camera,"Статика 008212-03 пр. Республики, 69 (Жар-пицца)",Temirtau
pp_Camera,Статика 008213-01 ул. Абая - пр. Строителей перекресток,Temirtau
pp_Camera,Статика 008213-02 ул. Абая - пр. Строителей перекресток,Temirtau
pp_Camera,Статика 008213-03 ул. Абая - пр. Строителей перекресток,Temirtau
pp_Camera,"Статика 008214-01 ул. Абая, 68/1 (обхват двора)",Temirtau
pp_Camera,"Статика 008214-02 ул. Абая, 68/1 (обхват двора)",Temirtau
pp_Camera,"Статика 008214-03 ул. Абая, 68/1 (обхват двора)",Temirtau
pp_Camera,"Статика 008215-01 ул. Валиханова, 4-6 (обхват дворов)",Temirtau
pp_Camera,"Статика 008215-02 ул. Валиханова, 4-6 (обхват дворов)",Temirtau
pp_Camera,"Статика 008215-03 ул. Валиханова, 4-6 (обхват дворов)",Temirtau
pp_Camera,"Статика 008216-01 ул. Валиханова, 9/1",Temirtau
pp_Camera,"Статика 008216-02 ул. Валиханова, 9/1",Temirtau
pp_Camera,"Статика 008216-03 ул. Валиханова, 9/1",Temirtau
pp_Camera,"ТЭС 008041-03_T0 Обработчик TEM-TES-01 пр. Мира, 94 (ТЦ ""Одежда"")",Temirtau
pp_Camera,ТЭС 008067-05_T0 Обработчик TEM-TES-02 пр. Республики (Возле городского парк культуры и отдыха г. Темиртау),Temirtau
pp_Camera,"ТЭС 008070-02_T0 Обработчик TEM-TES-04 пр. Республики, 20 (Деловой центр ""Экспресс"")",Temirtau
pp_Camera,"ТЭС 008090-02_T0 Обработчик TEM-TES-07 бул. Независимости, 12 (Площадь перед акиматом города Темиртау)",Temirtau
pp_Camera,ТЭС 008091-04_T0 Обработчик TEM-TES-08 пр. Республики - пр. Металлургов перекресток,Temirtau
pp_Camera,ТЭС 008098-05_T0 Обработчик TEM-TES-06 пр. Республики (Аллея возле пр. Мира - пр. Металлургов перекресток),Temirtau
pp_Camera,ТЭС 008102-08_T0 Обработчик TEM-TES-05 пр. Республики (Аллея возле пр. Республики - пр. Металлургов перекресток),Temirtau
pp_Camera,"ТЭС 008106-03_T0 Обработчик TEM-TES-09 пр. Республики, 136 (Площадь перед ТЮЗ)",Temirtau
pp_Camera,"ТЭС 008118-05_T0 Обработчик TEM-TES-03 пр. Металлургов, 22а (ТД ""Алем"")",Temirtau
