type,name,edge
pp_Camera,Статика 010010-06 ул. Жамбыла - пр. Ленина перекресток,Saran
pp_Camera,Статика 010011-01 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010011-02 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010011-03 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010011-04 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010011-05 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010011-06 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010011-11 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010011-12 ул. Жамбыла - ул. Саранская перекресток,Saran
pp_Camera,Статика 010012-01 ул. Победы - ул. Абая перекресток,Saran
pp_Camera,Статика 010012-02 ул. Победы - ул. Абая перекресток,Saran
pp_Camera,Статика 010012-03 ул. Победы - ул. Абая перекресток,Saran
pp_Camera,Статика 010013-01 ул. Победы - ул. Кужанова перекресток,Saran
pp_Camera,Статика 010013-02 ул. Победы - ул. Кужанова перекресток,Saran
pp_Camera,Статика 010013-03 ул. Победы - ул. Кужанова перекресток,Saran
pp_Camera,Статика 010014-01 ул. Победы - пр. Ленина перекресток,Saran
pp_Camera,Статика 010014-02 ул. Победы - пр. Ленина перекресток,Saran
pp_Camera,Статика 010014-03 ул. Победы - пр. Ленина перекресток,Saran
pp_Camera,Статика 010014-04 ул. Победы - пр. Ленина перекресток,Saran
pp_Camera,Статика 010014-05 ул. Победы - пр. Ленина перекресток,Saran
pp_Camera,Статика 010014-06 ул. Победы - пр. Ленина перекресток,Saran
pp_Camera,Статика 010019-01 ул. Победы - ул. Рабочая перекресток,Saran
pp_Camera,Статика 010019-02 ул. Победы - ул. Рабочая перекресток,Saran
pp_Camera,Статика 010019-03 ул. Победы - ул. Рабочая перекресток,Saran
pp_Camera,Статика 010022-01 ул. Рабочая - ул. Фестивальная перекресток,Saran
pp_Camera,Статика 010022-02 ул. Рабочая - ул. Фестивальная перекресток,Saran
pp_Camera,Статика 010022-04 ул. Рабочая - ул. Фестивальная перекресток,Saran
pp_Camera,Статика 010023-01 ул. Чкалова - ул. Рабочая перекресток,Saran
pp_Camera,Статика 010023-02 ул. Чкалова - ул. Рабочая перекресток,Saran
pp_Camera,Статика 010023-03 ул. Чкалова - ул. Рабочая перекресток,Saran
pp_Camera,Статика 010026-05 ул. Чкалова - ул. Саранская перекресток (Автостанция),Saran
pp_Camera,Статика 010026-06 ул. Чкалова - ул. Саранская перекресток (Автостанция),Saran
pp_Camera,Статика 010027-01 ул. Чкалова - ул. Шахтерская перекресток,Saran
pp_Camera,Статика 010027-02 ул. Чкалова - ул. Шахтерская перекресток,Saran
pp_Camera,Статика 010028-01 ул. Центральный проезд - ул. Кошевого перекресток,Saran
pp_Camera,Статика 010028-02 ул. Центральный проезд - ул. Кошевого перекресток,Saran
pp_Camera,Статика 010028-03 ул. Центральный проезд - ул. Кошевого перекресток,Saran
pp_Camera,"Статика 010032-01 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010032-02 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010032-03 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010033-01 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010033-02 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010033-03 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010033-04 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010033-05 ул. Жамбыла, 72 (Сквер возле ""Общеобразовательная школа им. Абая"")",Saran
pp_Camera,"Статика 010034-01 пр. Ленина (Сквер за ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010034-02 пр. Ленина (Сквер за ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010034-03 пр. Ленина (Сквер за ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010034-04 пр. Ленина (Сквер за ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010034-05 пр. Ленина (Сквер за ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010034-06 пр. Ленина (Сквер за ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010035-01 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010035-02 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010035-03 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010035-05 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010036-01 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010036-02 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010036-03 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010036-04 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010036-05 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
pp_Camera,"Статика 010040-01 пр. Ленина, 2 (Дом Дружбы)",Saran
pp_Camera,"Статика 010040-02 пр. Ленина, 2 (Дом Дружбы)",Saran
pp_Camera,"Статика 010040-03 пр. Ленина, 2 (Дом Дружбы)",Saran
pp_Camera,"Статика 010041-03 ул. Шахтерская, 10в (магазин ""Минимаркет"")",Saran
pp_Camera,"Статика 010043-01 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010043-02 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010043-03 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010043-04 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010043-05 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010043-06 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010043-07 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010043-08 Стадион ""Сункар""",Saran
pp_Camera,"Статика 010046-01 ул. Чкалова, въезд со стороны п. Шахан",Saran
pp_Camera,"Статика 010047-01 автодорога ""Кызылорда-Павлодар"", 934 км. (пос. Дубовка)",Saran
pp_Camera,Статика 010048-01 Пром зона РТИ ТП 1,Saran
pp_Camera,Статика 010048-02 Пром зона РТИ ТП 1,Saran
pp_Camera,Статика 010048-03 Пром зона РТИ ТП 1,Saran
pp_Camera,Статика 010049-01 Пром зона РТИ ТП 2,Saran
pp_Camera,Статика 010049-02 Пром зона РТИ ТП 2,Saran
pp_Camera,Статика 010049-03 Пром зона РТИ ТП 2,Saran
pp_Camera,Статика 010050-01 Пром зона РТИ ТП 3,Saran
pp_Camera,Статика 010050-02 Пром зона РТИ ТП 3,Saran
pp_Camera,Статика 010050-03 Пром зона РТИ ТП 3,Saran
pp_Camera,Статика 010051-01 Пром зона РТИ ТП 4,Saran
pp_Camera,Статика 010051-02 Пром зона РТИ ТП 4,Saran
pp_Camera,Статика 010051-03 Пром зона РТИ ТП 4,Saran
pp_Camera,Статика 010052-01 Пром зона РТИ ТП 5,Saran
pp_Camera,Статика 010052-02 Пром зона РТИ ТП 5,Saran
pp_Camera,Статика 010052-03 Пром зона РТИ ТП 5,Saran
pp_Camera,Статика 010053-01 Пром зона РТИ ТП 6,Saran
pp_Camera,Статика 010053-02 Пром зона РТИ ТП 6,Saran
pp_Camera,Статика 010053-03 Пром зона РТИ ТП 6,Saran
pp_Camera,Статика 010054-01 Пром зона РТИ ТП 7,Saran
pp_Camera,Статика 010054-02 Пром зона РТИ ТП 7,Saran
pp_Camera,Статика 010054-03 Пром зона РТИ ТП 7,Saran
pp_Camera,"ТЭС 010002-07_T0 Обработчик SAR-TES-01 мкр. 1а, 2 (Стела Победы)",Saran
pp_Camera,"ТЭС 010004-05_T0 Обработчик SAR-TES-02 мкр. 1а, 5",Saran
pp_Camera,ТЭС 010026-03_T0 Обработчик SAR-TES-03 ул. Чкалова - ул. Саранская перекресток (Автостанция),Saran
pp_Camera,"ТЭС 010035-04_T0 Обработчик SAR-TES-04 пр. Ленина (Площадь перед ""Дом культуры г. Сарани"")",Saran
